dataset,sample,poisson_ratio,matrix_error,action_error,rayleigh_error,rigid_residual,affine_residual,symmetry_residual,psd_violation,modal_share_1,modal_share_2,modal_share_3,modal_share_4,modal_share_5
parameter hold-out,1103,0.32,0.00010715049098378349,0.00010946825891539576,0.0006477800093271687,1.5356372583839387e-16,3.042411576154665e-08,0.0,0.0,0.9678124196197906,0.778118962853758,0.2257519204347521,0.025417711538283715,0.0027415380555283805
parameter hold-out,1104,0.36,9.099883247403595e-05,7.941300747494524e-05,0.0005468865018763944,1.446499538763264e-16,2.7575849619533615e-08,0.0,0.0,0.967987128447319,0.7300525728202599,0.27001486562176985,0.02935963942449266,0.0023924248284908837
parameter hold-out,1105,0.40,7.527800462295022e-05,7.795644876923324e-05,0.0008256624934756291,1.191670005839298e-16,3.0501105963747245e-08,0.0,0.0,0.9669954321952746,0.6440837190939093,0.34834483535967303,0.03858089345765107,0.001908083946935254
parameter hold-out,1106,0.44,4.780831978551837e-05,3.4460833121546223e-05,0.0005267375165626832,8.739215853632902e-17,2.5045392067749708e-08,0.0,0.0,0.9645658446765043,0.489965073974526,0.4383181116435654,0.1059836236801265,0.001280125841663307
parameter hold-out,1107,0.46,3.6799679877350244e-05,2.6646369400561462e-05,0.0006154530683642131,1.7717977375331617e-16,3.442485092563573e-08,0.0,0.0,0.9622356332868455,0.43869139945454283,0.3820699232049943,0.2162746565936242,0.0009073150429302997
parameter hold-out,1108,0.48,3.6921532434661675e-05,3.7011900596083726e-05,0.000960743277729987,3.0764499952691794e-16,2.5681977977782466e-08,0.0,0.0,0.9584859134697227,0.711865504615688,0.26495820605307213,0.0646014245527198,0.000486752813544381
parameter hold-out,1109,0.49,3.109430134489017e-05,2.9614939099628977e-05,0.0013701725237671469,4.2312471880652686e-16,3.16724118480302e-08,0.0,0.0,0.9548211907232502,0.7828909162174295,0.2083204136223069,0.05412616827825819,0.00025399738357545113
parameter hold-out,1110,0.20,8.740721704144336e-05,0.00011129703350308507,0.0003580545312021666,1.5478041790246118e-16,2.6789763603442455e-08,0.0,0.0,0.9929051210690293,0.991341563912091,0.009559818219746682,0.005119802408760076,0.001066705664069859
parameter hold-out,1111,0.24,6.420006263856281e-05,5.9299688312142874e-05,0.00022786278056346755,1.3096322792556763e-16,3.297904878924762e-08,0.0,0.0,0.9918237934511319,0.9914764901098121,0.010112681158770585,0.005655653317421026,0.0009304796291427324
parameter hold-out,1112,0.28,7.383919231736708e-05,6.608170394941243e-05,0.0002825818981806411,1.7791688933326517e-16,2.7672555810488034e-08,0.0,0.0,0.9914493040579244,0.9902243305800038,0.011130000711634329,0.0064090061590623805,0.0007869510631006345
parameter hold-out,1113,0.32,4.810568097578141e-05,4.60233125760283e-05,0.00026102323124718724,1.5139400614552868e-16,3.0592778575680626e-08,0.0,0.0,0.9912193149464913,0.9876576403065818,0.01292592485199582,0.007554866276446564,0.0006407895718024272
parameter hold-out,1114,0.36,3.031416587881715e-05,2.5451909828948235e-05,0.00017722670059467852,2.032461273949547e-16,3.1576301362719226e-08,0.0,0.0,0.9907013039413602,0.9829937025474685,0.016292496278616824,0.009517447996391518,0.0004953522308702812
parameter hold-out,1115,0.40,4.180278205940848e-05,3.3494864389256625e-05,0.00029746289021350466,1.950736632150724e-16,2.5299236404282506e-08,0.0,0.0,0.9897093681406979,0.9725518759498832,0.02374770234143548,0.013639960862140943,0.0003522483833888956
parameter hold-out,1116,0.44,3.9473563029300137e-05,2.9083903274620858e-05,0.00039356554176719644,1.9661963739445746e-16,2.2493395935402335e-08,0.0,0.0,0.9878238958136835,0.9376504926878961,0.04741461528358359,0.026909896742211635,0.0002114264388327706
parameter hold-out,1117,0.46,1.2745333481016096e-05,1.145222805020221e-05,0.00023875051167962107,2.0738054951767982e-16,2.3332222674668788e-08,0.0,0.0,0.9861859142531966,0.8743547870585611,0.08653399486555147,0.05279684406854696,0.00014153211911817622
parameter hold-out,1118,0.48,2.6553486634307854e-05,1.95524872653949e-05,0.0006423398889014423,2.9616994949160034e-16,2.38277087532681e-08,0.0,0.0,0.9835422171131811,0.6412504794093383,0.19139093483683173,0.18376054546306966,7.14395335679785e-05
parameter hold-out,1119,0.49,1.924487662487292e-05,1.528523814336586e-05,0.0009933394619408864,7.647512744400266e-16,2.2834276076835047e-08,0.0,0.0,0.9812832299262245,0.4591279203145182,0.3851168112368472,0.17445821835136469,3.608436736424153e-05
parameter hold-out,1120,0.20,0.0002035155823364405,0.0002227535241950862,0.0010187684259852542,1.5208591899185811e-16,3.635408123117147e-08,0.0,0.0,0.9790077800158532,0.9296639652705224,0.05979841252534411,0.019046528962730905,0.012448286464697018
parameter hold-out,1121,0.24,0.00013910303563197525,0.00011621444606388228,0.0005953050212160322,1.832103632025198e-16,2.866245380082426e-08,0.0,0.0,0.9778270443054335,0.9246461451286446,0.06776623894941892,0.018857614796568205,0.010910386546093774
parameter hold-out,1122,0.28,4.2879665722694196e-05,4.151196178695085e-05,0.00026009614513684874,2.5323410492991644e-16,2.4726286986038566e-08,0.0,0.0,0.9763810690614171,0.9156077286925534,0.07921476586518382,0.01951833200973013,0.00928142514834395
parameter hold-out,1123,0.32,8.737480624455313e-05,9.203918485458599e-05,0.000692870297230599,9.464127322859084e-17,2.9244088413378858e-08,0.0,0.0,0.974584342059588,0.899960741970615,0.09686223165117179,0.020963199270485473,0.007601544847657313
parameter hold-out,1124,0.36,8.206474004634414e-05,8.659585585054002e-05,0.0007786439279521245,1.5442573202094625e-16,3.505043415159169e-08,0.0,0.0,0.972284010638433,0.8716839963180989,0.12684736487194417,0.02322921402864328,0.005906250407562739
parameter hold-out,1125,0.40,7.641686589573347e-05,7.843005947980553e-05,0.0009470380757496918,1.738387944238726e-16,2.3160678449713348e-08,0.0,0.0,0.9691591853750097,0.814882572600891,0.1852011146349493,0.02650021847999953,0.004220414691482399
parameter hold-out,1126,0.44,1.4773762364692734e-05,1.5005079278571038e-05,0.00023806373005979593,2.2464072005706645e-16,2.5179372596116115e-08,0.0,0.0,0.9649966156686752,0.6830159578429145,0.31881444651895535,0.030660236769228452,0.0025507203412603874
parameter hold-out,1127,0.46,4.4910497202962086e-05,4.2941793473178134e-05,0.001193853554407774,1.7208213953028763e-16,2.5922004685871165e-08,0.0,0.0,0.9617999358372991,0.5571793502482547,0.44512829193251263,0.03416305565716335,0.0017176956740976637
parameter hold-out,1128,0.48,3.267516725120695e-05,3.1634951242055816e-05,0.0016250603582184332,9.583736593388321e-17,2.2539540356314604e-08,0.0,0.0,0.957095989842418,0.6177453452199522,0.3852686182769109,0.038936810929038855,0.0008757480248386939
parameter hold-out,1129,0.49,1.8216583611525615e-05,1.7222477439251077e-05,0.0014277423500693508,5.152298618573979e-16,2.512004696269591e-08,0.0,0.0,0.9525900370851252,0.7100607128221331,0.29345154764001474,0.04334713637612893,0.000447862483685332
parameter hold-out,1130,0.20,0.00015692055452185076,0.00020363730753967756,0.0007163521640428135,1.2107250162843547e-16,2.4474060295678003e-08,0.0,0.0,0.9793446896650214,0.9740147935058426,0.031025151742076956,0.01451838149190149,0.0010649287864627948
parameter hold-out,1131,0.24,4.9669203231626665e-05,6.220998259505004e-05,0.00026127990071359806,2.2280119599656786e-16,2.8770542279147182e-08,0.0,0.0,0.9766320327588391,0.9747541737112155,0.030897670021050764,0.01655877232718748,0.0011436166028847177
parameter hold-out,1132,0.28,5.335620921738256e-05,4.7846252301749455e-05,0.00022487764938829467,1.7554551012952966e-16,2.5250556980908903e-08,0.0,0.0,0.9750366593275035,0.9724885261673818,0.03178888115460556,0.019554460423032955,0.0011267549370489781
parameter hold-out,1133,0.32,2.5198433926998027e-05,2.2572920584418185e-05,0.00010168084989558132,1.6164082137076442e-16,2.9347336448200373e-08,0.0,0.0,0.9747704392374191,0.9656872923595645,0.03416258288478492,0.024351577620794002,0.001028707643863958
parameter hold-out,1134,0.36,9.968698016320552e-06,1.057118480145881e-05,5.553893979286643e-05,1.2549887770013233e-16,2.517903386619575e-08,0.0,0.0,0.9737569635636489,0.9531496786734074,0.03913843381604658,0.033092925668061934,0.0008678988657467632
parameter hold-out,1135,0.40,1.8628176185450295e-05,1.8663723814904668e-05,0.0001376338054828656,1.2348635198903202e-16,2.8423395217227925e-08,0.0,0.0,0.9715610208971218,0.9250680884486548,0.052765083816820886,0.04993114943576545,0.0006607724203097792
parameter hold-out,1136,0.44,3.3322701658207275e-05,3.266588376794953e-05,0.00033916070629654547,1.808731420523103e-16,2.6553769902580425e-08,0.0,0.0,0.967232917058077,0.8369203025264715,0.11726339444263773,0.07808352710294136,0.00041912302355788566
parameter hold-out,1137,0.46,3.2573535700937116e-05,3.21679732130824e-05,0.00046740930459928276,2.059930202998154e-16,2.5724946130614052e-08,0.0,0.0,0.9634433142896267,0.7077248633418455,0.220047740780599,0.10833313347165639,0.000287493747708052
parameter hold-out,1138,0.48,2.484007324764826e-05,1.9294714304514333e-05,0.000604861197736998,2.4405990850873516e-16,2.2723783789677795e-08,0.0,0.0,0.9573523023092824,0.46451201887109594,0.44159988153208546,0.13634735396050937,0.00014843115082698748
parameter hold-out,1139,0.49,6.318805513979085e-06,5.479454214333821e-06,0.0003829489313345117,6.281016053491771e-16,2.4534993898858084e-08,0.0,0.0,0.9521764660296324,0.6374355103169029,0.28351215279593794,0.12680388038234297,7.574812049412282e-05
parameter hold-out,1140,0.20,0.00011267573041057667,0.00013599473693538014,0.0006300523323162315,1.113308313087892e-16,2.6887052870487238e-08,0.0,0.0,0.9738221452063992,0.8705555519817162,0.07072625333602735,0.07036531057782185,0.014471897034553585
parameter hold-out,1141,0.24,8.725096066291252e-05,9.877715855409575e-05,0.0004893491002661348,1.1747010716099276e-16,2.766647936051235e-08,0.0,0.0,0.972582849886186,0.8631290206544652,0.0792702017948179,0.07257171588603102,0.012446639105107647
parameter hold-out,1142,0.28,0.00010557526039158222,0.0001196978868379694,0.0006815314535025291,2.7289972010670217e-16,3.0981944986413345e-08,0.0,0.0,0.970821916623271,0.850355516336491,0.09187103219908768,0.07653383957505766,0.010396923122378663
parameter hold-out,1143,0.32,0.00018312821776652924,0.00019682238839198378,0.0012234589457476275,1.5710483813132718e-16,3.329419693208951e-08,0.0,0.0,0.9684051529592796,0.8289861637122353,0.11083678195524974,0.0833141187473231,0.008374890212047273
parameter hold-out,1144,0.36,0.00016776378976376084,0.0001737542508481326,0.0012905144592631262,1.360543636521033e-16,3.357584655241992e-08,0.0,0.0,0.9650700407054613,0.7922144197957378,0.14186168596283524,0.09433345435879933,0.006413389591123987
parameter hold-out,1145,0.40,9.816139038147798e-05,0.00010157310318558108,0.0010817380977379749,1.2362084569895953e-16,2.6322161143328557e-08,0.0,0.0,0.9602707571197449,0.7244423533804237,0.198559244192313,0.1121498530336303,0.004525378013442656
parameter hold-out,1146,0.44,5.312385289215859e-06,5.394584847587286e-06,7.493651454492873e-05,1.6715607337306853e-16,3.3745059941069345e-08,0.0,0.0,0.9533182197895936,0.589244029076837,0.31587822376930624,0.13887245445874524,0.0027036121235873537
parameter hold-out,1147,0.46,2.5939564096550416e-05,2.167602515079897e-05,0.0005115100865281195,9.429431716661001e-17,2.6776080739864294e-08,0.0,0.0,0.9479794463348692,0.4788483244636555,0.4187646085864188,0.15264749007113207,0.001809989180198826
parameter hold-out,1148,0.48,2.8166093389314973e-05,2.7900974584764565e-05,0.0010911908686200538,1.154014099013099e-16,2.4603819881143525e-08,0.0,0.0,0.9401771305689273,0.5601438651780597,0.34153451656170947,0.15740700580569414,0.0009172072934342282
parameter hold-out,1149,0.49,4.3020649258387985e-06,4.103947757566086e-06,0.00018923769555559335,2.8098928937686347e-16,2.6697848589435557e-08,0.0,0.0,0.9330418533104506,0.6421553885875281,0.2715840263512858,0.15267425465106782,0.00046601999598730925
parameter hold-out,1150,0.20,0.00022716212473633052,0.0002347012220044555,0.000743480439015925,2.1655828386691195e-16,3.083586619900853e-08,0.0,0.0,0.9199325688771283,0.8902796335535542,0.09415741185801686,0.0624609773982601,0.033403875215036107
parameter hold-out,1151,0.24,0.00013788709942406555,0.00017052876380328834,0.000580197899634782,2.2688941521476943e-16,2.8749320354529727e-08,0.0,0.0,0.918651406427364,0.8779274261065175,0.10448749043068886,0.07264508303566215,0.02642678447767617
parameter hold-out,1152,0.28,0.0001088731428308221,0.00011890537951714852,0.00045765100409225106,2.6981704364828605e-16,2.9777206466172764e-08,0.0,0.0,0.915828051585496,0.8610597836526164,0.11935250500571572,0.08314440644754688,0.020557828787304378
parameter hold-out,1153,0.32,0.00016954104534697031,0.00019532641106498233,0.0008384423792355003,2.737220083648724e-16,3.489036904883852e-08,0.0,0.0,0.9109598909595186,0.8370526926888741,0.14208021199457807,0.09406544365660166,0.015602045824145401
parameter hold-out,1154,0.36,0.00012212732971752827,0.0001256712135013629,0.0006302707657541437,1.9701635591124125e-16,2.4481700507989012e-08,0.0,0.0,0.9030942585575029,0.800977994041837,0.17885380082255017,0.10544858715625387,0.01137108538860403
parameter hold-out,1155,0.40,0.00012612795068030203,0.00012339159611574662,0.0009308206598954439,1.063038268004561e-16,2.5881783989464356e-08,0.0,0.0,0.8902864299720297,0.7429010489700111,0.2406198881190795,0.11837774418504425,0.007700088473545963
parameter hold-out,1156,0.44,5.821716532323095e-05,5.423021087929775e-05,0.0006052889143494028,2.319816124264695e-16,2.2712206796836625e-08,0.0,0.0,0.8688092140543934,0.6429827531345598,0.34594826204053114,0.1377113113123556,0.004441812440931359
parameter hold-out,1157,0.46,6.935126131124258e-05,6.935354901294251e-05,0.0010190041612139719,1.7855905689013374e-16,2.728652339903725e-08,0.0,0.0,0.8513976007970161,0.5671486271438113,0.4241667811856224,0.15387571068049677,0.0029256319013044748
parameter hold-out,1158,0.48,5.1246206748085154e-05,4.4695170676514376e-05,0.001194975722359304,2.4788626047807693e-16,3.377874831312197e-08,0.0,0.0,0.8251778619957459,0.5252085254856192,0.469185422824237,0.17920619563029652,0.0014579698197447202
parameter hold-out,1159,0.49,1.240015418399597e-05,1.1851756242314368e-05,0.0007389221480619656,2.5682356564630595e-16,2.7311385515945982e-08,0.0,0.0,0.8041722771002596,0.5857970214684929,0.4092970298782848,0.19982029534595996,0.0007338046930942006
parameter hold-out,1160,0.20,8.093475964851028e-05,8.324832314535123e-05,0.0003664708375458376,1.391776857951945e-16,2.388624064584338e-08,0.0,0.0,0.9992690081571087,0.9743145459564322,0.024682736272652387,0.0012375503075357974,0.0004995041550267489
parameter hold-out,1161,0.24,6.512618624522958e-05,5.6859158057926406e-05,0.00026443042614817384,1.6458613493204657e-16,2.8681619711543568e-08,0.0,0.0,0.9992403918869242,0.8883417157045437,0.11055152659479274,0.0014061386256414576,0.0004408269686612315
parameter hold-out,1162,0.28,7.414107565460694e-05,8.375945907056827e-05,0.0003354936765662585,1.860749188889262e-16,3.6698375110570615e-08,0.0,0.0,0.999205530171699,0.7885113357456565,0.21011169415338815,0.0016820923510470934,0.0003777668122470466
parameter hold-out,1163,0.32,0.00011194156727083856,0.00012027923745909212,0.0005517264312635796,2.1838393165163713e-16,3.016280366568949e-08,0.0,0.0,0.9991620927878169,0.9714670014154384,0.026821507586850545,0.0022092298808866085,0.00031196209908341453
parameter hold-out,1164,0.36,8.981857346975588e-05,9.196332705681364e-05,0.00047501604186563594,1.5338864063947255e-16,2.3208380058481964e-08,0.0,0.0,0.9991060137663255,0.9891764381387252,0.007923850336006831,0.0035388844837156695,0.00024485256628295206
parameter hold-out,1165,0.40,4.0006284486435504e-05,3.314705319907845e-05,0.00039336955886245514,1.1570542457467018e-16,2.099406505896844e-08,0.0,0.0,0.9990293174371492,0.9875715499685576,0.009958431034211757,0.0032588203669559382,0.00017722932020941564
parameter hold-out,1166,0.44,1.5660133691799797e-05,1.593324908901121e-05,0.00020354341358480053,2.1035023818199795e-16,2.9773657228233553e-08,0.0,0.0,0.9989197230698816,0.6751191337411944,0.324219232188613,0.001598628895805292,0.00010880500346295652
parameter hold-out,1167,0.46,2.24819846887117e-05,2.2686482904555576e-05,0.00042384134509559435,2.2062793111003014e-16,2.3385110243616806e-08,0.0,0.0,0.9988392655482176,0.9832948246656791,0.016599393428498668,0.0011858993614219126,7.39011038786718e-05
parameter hold-out,1168,0.48,1.308852775517089e-05,1.3111854047359223e-05,0.0006282911495418954,2.8181577159202463e-16,2.6679396745337782e-08,0.0,0.0,0.9987243131542406,0.995692239927718,0.004617018646951329,0.0009261700991809107,3.797359014801068e-05
parameter hold-out,1169,0.49,4.697103053672713e-06,4.344226443127119e-06,0.0003423750400704794,2.693411054230572e-16,2.731406479043293e-08,0.0,0.0,0.998630995394371,0.9973963857041624,0.003108061459853531,0.0008438727248057729,1.93814808786931e-05
parameter hold-out,1170,0.20,0.00012142849540658766,0.00014554434191146965,0.00046314359748673463,1.196430225258204e-16,2.3018951146837562e-08,0.0,0.0,0.970369459252238,0.9603623404539791,0.032407329266763284,0.026624696519230388,0.010252435654679872
parameter hold-out,1171,0.24,0.00010429422319461396,0.00013313200446870598,0.0004715806795918734,1.578989734946019e-16,2.4847867542289693e-08,0.0,0.0,0.968153619126464,0.9586339746955356,0.03564428143108185,0.02920754813388558,0.008317803293151878
parameter hold-out,1172,0.28,0.00016873301501549418,0.0001922975561710785,0.0007654473468585379,1.5354009522705624e-16,2.221245957262151e-08,0.0,0.0,0.9651384019807301,0.9555788098154924,0.040060450761662036,0.03249268036572024,0.0066426073254763855
parameter hold-out,1173,0.32,0.00014751031792386145,0.00015452609090421213,0.0007184910578031517,2.0644151081204936e-16,2.6192109530150592e-08,0.0,0.0,0.9609181702047351,0.9504731861154951,0.04640271071363029,0.03693771521054694,0.0051734444623854035
parameter hold-out,1174,0.36,6.073157766123344e-05,6.240588036385912e-05,0.000352068019727986,1.3324843582384445e-16,2.1145560005921652e-08,0.0,0.0,0.9547017093912381,0.9418186182163361,0.05618067486054964,0.04338122682548582,0.0038661551732987395
parameter hold-out,1175,0.40,3.511861913163978e-05,2.8851612923704865e-05,0.0002190860843866638,2.325023868280267e-16,2.7190424066888885e-08,0.0,0.0,0.9447572792989514,0.9260739546925231,0.07290846417307381,0.053570512832674916,0.0026819020541376287
parameter hold-out,1176,0.44,1.8397961036309313e-05,1.7627984150778e-05,0.00020796777312310678,2.4386187999416755e-16,2.3463088138473493e-08,0.0,0.0,0.9268758620486436,0.8933884568055077,0.10640670681108741,0.07172294117067175,0.0015834553679872352
parameter hold-out,1177,0.46,2.725746939090693e-05,2.703468744514761e-05,0.00046747174836535787,1.923736305832137e-16,2.343999402427336e-08,0.0,0.0,0.9113118927739701,0.8615346753608071,0.13859193670704628,0.08740418123833715,0.001054712908056224
parameter hold-out,1178,0.48,2.329238845776558e-05,2.165246312128364e-05,0.000643205336826077,2.2112204280443324e-16,2.160983182671653e-08,0.0,0.0,0.8857662014479948,0.8047076825724172,0.19598325320123147,0.1131541687236429,0.0005313887241662104
parameter hold-out,1179,0.49,1.3912907427447226e-05,1.0440573994248616e-05,0.0006064285082699041,4.164215735093218e-16,2.722844511835203e-08,0.0,0.0,0.8641002045995835,0.7552149419488143,0.24559276740384522,0.13488554972873523,0.00026820945694353763
parameter hold-out,1180,0.20,0.00015736370121966417,0.0001897831167342131,0.0009075134697916825,2.0584801281327212e-16,3.841577818959761e-08,0.0,0.0,0.9840471256219278,0.5864033663427509,0.40520114491419823,0.01479044716148334,0.009617738833055535
parameter hold-out,1181,0.24,0.00013209225936940662,0.0001401218088729821,0.0007324757956810144,1.0252892366160607e-16,2.652299123089478e-08,0.0,0.0,0.9841300626901119,0.6770378175213793,0.3147896071280185,0.015550803542161066,0.008455327512151245
parameter hold-out,1182,0.28,0.00011165930886227389,0.00012760087994824812,0.00047664082503204796,1.7226612154667293e-16,3.234305631648614e-08,0.0,0.0,0.9839989023469751,0.7743554144921015,0.21760914440777065,0.01666426553434534,0.007211912802049588
parameter hold-out,1183,0.32,0.00016207686241107136,0.00015134753918427364,0.0007492481716715285,2.1914907445404758e-16,2.4235710584724422e-08,0.0,0.0,0.983646001156127,0.8552815820084972,0.1363659576158157,0.01860879910636335,0.005923965364471568
parameter hold-out,1184,0.36,0.00013356225265184746,0.00013706665914464187,0.0011881092208465152,1.6269201860999688e-16,2.8874056982287065e-08,0.0,0.0,0.9830321492815345,0.9086569941004558,0.08001921882259115,0.023591481861613736,0.004622888290403694
parameter hold-out,1185,0.40,0.00016482812599233785,0.00012678985236340025,0.0013834666191991573,1.7716999813995217e-16,3.1544278412906873e-08,0.0,0.0,0.9820574638546095,0.9043825169489853,0.06524091464282594,0.04502118310619777,0.0033248513658882314
parameter hold-out,1186,0.44,0.00011091313251156742,9.135663002239605e-05,0.000993724274740537,2.276018355238341e-16,2.6783505449875422e-08,0.0,0.0,0.9805405867855993,0.9408627287591036,0.05225392245221096,0.02438679470596135,0.002024093476590666
parameter hold-out,1187,0.46,3.1270354665757934e-05,3.1508214102359096e-05,0.0004988028914261259,1.6221665032138283e-16,3.018459932649632e-08,0.0,0.0,0.979398686552386,0.9735203464387744,0.028142582803759836,0.017553977275965856,0.0013667028193704819
parameter hold-out,1188,0.48,2.760482844321753e-05,2.7651660598992243e-05,0.0005524182102880722,2.9865774285448946e-16,2.8762907193706113e-08,0.0,0.0,0.984230778675877,0.9777751638351326,0.024931174694339902,0.01234638638060956,0.0006972153253737494
parameter hold-out,1189,0.49,1.3252100671865314e-05,1.1063700691616957e-05,0.0007807814936107516,5.536451050036598e-16,2.658228751502682e-08,0.0,0.0,0.9877538860431457,0.9764851797058693,0.02519836118158495,0.010179724711177021,0.0003543281272428465
parameter hold-out,1190,0.20,7.550905136589399e-05,8.747575681880233e-05,0.000598631021087178,1.9758040550033562e-16,2.7375434074462605e-08,0.0,0.0,0.9982339345771769,0.8646368194251147,0.1361376682092592,0.0008062169438307684,0.00017822992655919478
parameter hold-out,1191,0.24,0.00012508918311322803,0.0001244195760685316,0.0006053513140962792,1.7242702803953904e-16,3.715445414499191e-08,0.0,0.0,0.9984573049879073,0.8308300593995144,0.16984462429667507,0.000864817557329682,0.00015755567945108977
parameter hold-out,1192,0.28,0.00015588487343470655,0.00014860399900508975,0.0007977045482597091,1.144179937497504e-16,2.4144935960490203e-08,0.0,0.0,0.9986348174011086,0.7432030542486877,0.25731824778368984,0.0009495999486527828,0.00013622235063941434
parameter hold-out,1193,0.32,0.00013822772067362436,0.00011458088174002492,0.0008235424555751332,1.5895272671677886e-16,1.8538094375300844e-08,0.0,0.0,0.998775203774165,0.5207489723451918,0.47945400025353174,0.0010857402912768444,0.00011428590991178116
parameter hold-out,1194,0.36,0.0001258203338606062,9.805182041199192e-05,0.0008126680463345277,1.4934667008650965e-16,3.0124241524018415e-08,0.0,0.0,0.9988837766951387,0.7961380510240621,0.20356645448395677,0.0013445071327624412,9.16268569152263e-05
parameter hold-out,1195,0.40,0.00012494776367105097,0.00010068308640365974,0.001001121372056306,1.9960293573323588e-16,2.9434174903779996e-08,0.0,0.0,0.9989617485815215,0.9413947121045154,0.05758324282856143,0.0020227798217134466,6.791272511113057e-05
parameter hold-out,1196,0.44,6.812698091872918e-05,6.74013281563143e-05,0.0008221960960908661,2.0894208312524826e-16,2.6974061825424697e-08,0.0,0.0,0.999020522549075,0.9771883263020168,0.01752325349211666,0.006254955947605001,4.265209571878329e-05
parameter hold-out,1197,0.46,4.93142246595482e-05,4.6566514454204715e-05,0.0006869829031829901,2.539044273514305e-16,2.8493063896829133e-08,0.0,0.0,0.9990303756254075,0.9446091796555836,0.04647749446041527,0.009910205349683529,2.9292319775302612e-05
parameter hold-out,1198,0.48,5.682459585429232e-05,5.447756058737701e-05,0.0013329509555812767,2.1530232530464139e-16,2.5022483373313098e-08,0.0,0.0,0.9990195225625329,0.9750723329058364,0.020372771821928308,0.005571928584718157,1.5258927115861762e-05
parameter hold-out,1199,0.49,1.2083940610548545e-05,1.10929637013226e-05,0.0006143475725419824,7.513808882471345e-16,2.8824954071222918e-08,0.0,0.0,0.9989808538979199,0.9910290545897227,0.005869850259281212,0.0041200572948129665,7.887635500810512e-06
parameter hold-out,1200,0.20,0.00012337286776676346,0.00016323213558720157,0.0005723051814305608,3.007171243946863e-16,2.203287908819274e-08,0.0,0.0,0.9972523308100503,0.9966045597346387,0.0025067798402354496,0.0024016357666207114,0.0012317320752526799
parameter hold-out,1201,0.24,0.00010668308013082619,0.00012298380458328773,0.0004551489516340455,2.4759118681741476e-16,2.2288839675665516e-08,0.0,0.0,0.9971584439280249,0.9961190168933061,0.0030600494244798788,0.0026793596987445705,0.0009785564209628212
parameter hold-out,1202,0.28,0.0001246389752771429,0.00012997292715402595,0.0005175156910585159,2.1116405144864173e-16,2.514266181149501e-08,0.0,0.0,0.9970103715557749,0.9953834692957367,0.003932188175183348,0.002904534408194893,0.0007625939102799899
parameter hold-out,1203,0.32,0.00011026853570948419,0.00011075602679680721,0.00050427445100125,2.8061752835585424e-16,2.903054251353126e-08,0.0,0.0,0.9967868207948867,0.9941880581217611,0.005225875432959741,0.003212021144640851,0.0005791776029359541
parameter hold-out,1204,0.36,6.823691025835924e-05,7.306477963186841e-05,0.000413641050088271,1.983644129763359e-16,3.158868098883519e-08,0.0,0.0,0.996447153227792,0.9920053813541836,0.007458167885926702,0.0036598958880982697,0.0004223923789974305
parameter hold-out,1205,0.40,7.100328611588833e-05,7.227925032130483e-05,0.000540091486359007,2.569421462585377e-16,1.943558659136768e-08,0.0,0.0,0.9959059569848767,0.9871256219619566,0.012286877759810338,0.004385121600404269,0.0002863051585381366
parameter hold-out,1206,0.44,9.112532523204597e-05,8.746433589732192e-05,0.0009491893904960434,2.3058429483459505e-16,2.512415903866966e-08,0.0,0.0,0.994972179090057,0.97083705779262,0.028118313151275873,0.005862986837467722,0.00016530008836294983
parameter hold-out,1207,0.46,8.55650949084725e-05,8.405697779845213e-05,0.0012482085314909426,2.402346947683752e-16,2.5717836199122927e-08,0.0,0.0,0.9941948588717696,0.9403419643408902,0.05753415717858874,0.007685727238869339,0.00010886067842822271
parameter hold-out,1208,0.48,3.762887662852165e-05,3.742144329063944e-05,0.0010247142709527216,4.666864842709842e-16,2.7062359657368946e-08,0.0,0.0,0.9929621606891275,0.7969708028473347,0.1934974210571737,0.01618454394577739,5.418262311234373e-05
parameter hold-out,1209,0.49,1.4976068470141551e-05,1.4636302360478374e-05,0.000876698701489373,2.798799780164148e-16,2.220637399328218e-08,0.0,0.0,0.9919254813968149,0.5246177378923871,0.3926516469436321,0.09052767144938129,2.7203300881377674e-05
parameter hold-out,1210,0.20,0.00012439223590331796,0.0001550011849482464,0.0005089012457177776,1.2731462960451304e-16,2.957821025756973e-08,0.0,0.0,0.8879813045611762,0.8712544005843084,0.1737644905595799,0.060912966600250924,0.0061844027145038895
parameter hold-out,1211,0.24,0.00013850834308269875,0.000153102406428427,0.0006217512877365432,1.8658263306271288e-16,2.5353484883964217e-08,0.0,0.0,0.8751350290552533,0.8750959700881805,0.17544601276686453,0.06802983096409218,0.0064817034548778464
parameter hold-out,1212,0.28,9.988407384887964e-05,0.00011748091517041792,0.0005389717066171737,2.4086735829538596e-16,3.631136522197647e-08,0.0,0.0,0.877006335365244,0.8569986986186986,0.18097792747168678,0.07880706999400007,0.006336929780827333
parameter hold-out,1213,0.32,4.612181839215957e-05,4.222515295309801e-05,0.00022576929555132204,2.027371244141413e-16,2.468913753874153e-08,0.0,0.0,0.8764627755782015,0.8303422376134219,0.1901839973475538,0.09722804642890341,0.005789831128454888
parameter hold-out,1214,0.36,3.747174061251082e-05,3.958992890223632e-05,0.00020475005211867262,1.476981620862272e-16,2.5258559675189215e-08,0.0,0.0,0.8726934340483516,0.7886360718863392,0.19939792662590688,0.1343100800118274,0.004912363208218052
